rep,position,fraction,latency_ns,outlier
1,17304739,0.865946,36794,0
1,17312735,0.866347,35224,0
1,17320732,0.866747,35803,0
1,17328728,0.867147,35234,0
1,17336725,0.867547,35518,0
1,17344722,0.867947,35073,0
1,17352718,0.868347,35153,0
1,17360715,0.868747,36019,0
1,17368712,0.869148,35699,0
1,17371787,0.869302,64598,1
1,17373129,0.869369,71041,1
1,17373130,0.869369,66552,1
1,17376708,0.869548,34859,0
1,17384705,0.869948,34275,0
1,17392702,0.870348,38583,0
1,17400698,0.870748,35837,0
1,17408695,0.871148,35264,0
1,17414280,0.871428,65297,1
1,17416692,0.871549,35121,0
1,17424688,0.871949,34519,0
1,17431444,0.872287,64854,1
1,17432685,0.872349,37881,0
1,17440681,0.872749,35587,0
1,17447783,0.873104,70190,1
1,17447784,0.873104,65724,1
1,17448678,0.873149,35504,0
1,17454364,0.873434,69352,1
1,17454365,0.873434,64994,1
1,17456675,0.873549,34289,0
1,17464671,0.87395,35991,0
1,17472668,0.87435,34703,0
1,17480665,0.87475,35375,0
1,17488661,0.87515,35978,0
1,17496658,0.87555,35874,0
1,17504655,0.87595,34519,0
1,17512651,0.876351,36523,0
1,17517787,0.876608,65398,1
1,17520648,0.876751,34841,0
1,17528645,0.877151,34857,0
1,17536641,0.877551,35076,0
1,17544638,0.877951,34872,0
1,17552635,0.878351,34180,0
1,17555141,0.878477,70569,1
1,17555142,0.878477,65957,1
1,17557773,0.878608,76637,1
1,17557774,0.878609,71996,1
1,17557775,0.878609,67584,1
1,17559239,0.878682,69995,1
1,17559240,0.878682,65349,1
1,17560631,0.878751,35738,0
1,17568628,0.879152,34954,0
1,17576624,0.879552,36041,0
1,17584621,0.879952,34605,0
1,17592618,0.880352,35591,0
1,17593859,0.880414,67895,1
1,17600614,0.880752,35564,0
1,17608611,0.881152,36183,0
1,17616608,0.881553,37480,0
1,17624604,0.881953,37159,0
1,17632601,0.882353,35008,0
1,17640598,0.882753,35909,0
1,17648594,0.883153,35413,0
1,17656591,0.883553,35217,0
1,17664588,0.883954,34334,0
1,17672584,0.884354,34904,0
1,17680492,0.884749,65021,1
1,17680581,0.884754,35019,0
1,17685259,0.884988,65218,1
1,17688577,0.885154,42902,0
1,17696574,0.885554,35285,0
1,17696740,0.885562,65833,1
1,17704571,0.885954,37096,0
1,17707832,0.886118,64868,1
1,17712567,0.886354,35633,0
1,17720060,0.886729,69097,1
1,17720061,0.88673,64603,1
1,17720564,0.886755,35448,0
1,17728561,0.887155,35600,0
1,17736557,0.887555,36639,0
1,17744554,0.887955,35652,0
1,17752551,0.888355,36583,0
1,17760547,0.888755,34723,0
1,17768544,0.889156,34378,0
1,17776541,0.889556,34617,0
1,17782469,0.889852,64565,1
1,17784537,0.889956,36827,0
1,17792534,0.890356,35243,0
1,17800531,0.890756,35078,0
1,17806901,0.891075,70508,1
1,17806902,0.891075,65848,1
1,17808527,0.891156,35519,0
1,17815080,0.891484,69432,1
1,17815081,0.891484,64923,1
1,17816524,0.891557,34441,0
1,17823886,0.891925,68561,1
1,17824520,0.891957,34580,0
1,17832517,0.892357,35254,0
1,17837215,0.892592,66404,1
1,17840514,0.892757,34742,0
1,17848510,0.893157,36228,0
1,17856507,0.893557,34702,0
1,17864504,0.893958,39201,0
1,17872500,0.894358,35309,0
1,17873469,0.894406,64463,1
1,17873470,0.894406,72740,1
1,17873471,0.894406,68278,1
1,17880497,0.894758,36082,0
1,17888494,0.895158,34684,0
1,17895631,0.895515,71982,1
1,17895632,0.895515,67444,1
1,17896490,0.895558,34982,0
1,17901570,0.895812,66220,1
1,17902619,0.895865,66907,1
1,17904487,0.895958,35300,0
1,17912484,0.896359,36229,0
1,17920480,0.896759,34847,0
1,17928477,0.897159,35834,0
1,17936473,0.897559,36161,0
1,17944470,0.897959,35942,0
1,17952467,0.898359,34304,0
1,17960463,0.898759,37300,0
1,17968460,0.89916,34490,0
1,17976457,0.89956,35762,0
1,17976604,0.899567,64867,1
1,17984453,0.89996,45699,0
1,17991070,0.900291,72184,1
1,17991071,0.900291,67690,1
1,17992450,0.90036,35328,0
1,18000447,0.90076,35964,0
1,18008443,0.90116,38067,0
1,18016440,0.901561,35146,0
1,18024437,0.901961,37117,0
1,18026923,0.902085,66910,1
1,18032433,0.902361,34868,0
1,18040430,0.902761,36698,0
1,18040773,0.902778,69181,1
1,18040774,0.902778,72811,1
1,18040775,0.902778,73539,1
1,18040776,0.902778,72406,1
1,18040777,0.902778,71662,1
1,18040778,0.902779,70551,1
1,18040779,0.902779,67626,1
1,18040781,0.902779,64175,1
1,18048426,0.903161,38732,0
1,18056423,0.903561,36813,0
1,18064420,0.903962,34999,0
1,18072416,0.904362,35578,0
1,18080413,0.904762,35001,0
1,18085071,0.904995,69341,1
1,18085072,0.904995,64733,1
1,18088410,0.905162,35447,0
1,18096406,0.905562,34162,0
1,18104403,0.905962,34302,0
1,18111153,0.9063,71892,1
1,18111154,0.9063,67250,1
1,18111155,0.9063,68490,1
1,18112400,0.906363,35697,0
1,18117133,0.906599,65533,1
1,18120396,0.906763,35744,0
1,18128393,0.907163,34589,0
1,18136390,0.907563,35394,0
1,18138217,0.907654,65245,1
1,18140969,0.907792,64209,1
1,18144386,0.907963,34334,0
1,18144973,0.907993,76804,1
1,18144974,0.907993,72462,1
1,18144975,0.907993,67932,1
1,18144985,0.907993,86681,1
1,18144986,0.907993,82193,1
1,18144987,0.907993,77702,1
1,18144988,0.907993,72939,1
1,18144989,0.907993,68376,1
1,18144998,0.907994,89766,1
1,18144999,0.907994,85186,1
1,18145000,0.907994,80712,1
1,18145001,0.907994,76022,1
1,18145002,0.907994,71448,1
1,18145003,0.907994,66811,1
1,18145012,0.907994,88870,1
1,18145013,0.907995,84266,1
1,18145014,0.907995,79778,1
1,18145015,0.907995,75190,1
1,18145016,0.907995,70516,1
1,18145017,0.907995,65974,1
1,18145026,0.907995,95893,1
1,18145027,0.907995,91338,1
1,18145028,0.907995,86765,1
1,18145029,0.907995,82401,1
1,18145030,0.907995,77775,1
1,18145031,0.907995,73110,1
1,18145032,0.907995,68590,1
1,18145041,0.907996,91436,1
1,18145042,0.907996,87254,1
1,18145043,0.907996,82534,1
1,18145044,0.907996,77856,1
1,18145045,0.907996,73224,1
1,18145046,0.907996,68716,1
1,18145055,0.907997,90121,1
1,18145056,0.907997,85444,1
1,18145057,0.907997,81068,1
1,18145058,0.907997,76592,1
1,18145059,0.907997,71882,1
1,18145060,0.907997,67364,1
1,18145069,0.907997,94431,1
1,18145070,0.907997,89939,1
1,18145071,0.907997,85199,1
1,18145072,0.907997,80659,1
1,18145073,0.907998,76099,1
1,18145074,0.907998,71578,1
1,18145075,0.907998,66939,1
1,18145083,0.907998,76117,1
1,18145084,0.907998,71373,1
1,18145085,0.907998,66843,1
1,18152383,0.908363,34328,0
1,18160380,0.908764,35619,0
1,18168376,0.909164,34916,0
1,18176373,0.909564,33815,0
1,18184369,0.909964,34932,0
1,18192366,0.910364,36000,0
1,18200363,0.910764,35023,0
1,18208359,0.911164,37121,0
1,18216356,0.911565,35388,0
1,18224353,0.911965,36604,0
1,18232349,0.912365,35566,0
1,18240346,0.912765,36654,0
1,18245284,0.913012,70729,1
1,18245285,0.913012,66352,1
1,18248343,0.913165,35713,0
1,18256339,0.913565,34019,0
1,18264336,0.913966,36407,0
1,18272333,0.914366,35517,0
1,18280329,0.914766,35992,0
1,18287540,0.915127,65258,1
1,18288326,0.915166,34923,0
1,18296322,0.915566,34704,0
1,18304319,0.915966,41857,0
1,18312316,0.916367,39054,0
1,18320312,0.916767,36048,0
1,18328309,0.917167,34484,0
1,18336306,0.917567,37899,0
1,18344302,0.917967,34825,0
1,18352299,0.918367,35573,0
1,18360296,0.918768,34912,0
1,18362506,0.918878,82485,1
1,18362507,0.918878,77951,1
1,18362508,0.918878,73415,1
1,18362509,0.918878,68970,1
1,18362510,0.918878,69567,1
1,18362511,0.918878,78715,1
1,18362512,0.918878,74180,1
1,18362513,0.918878,69626,1
1,18362514,0.918878,65133,1
1,18368292,0.919168,34633,0
1,18376289,0.919568,35808,0
1,18384286,0.919968,38412,0
1,18386962,0.920102,71054,1
1,18386963,0.920102,66575,1
1,18392282,0.920368,34741,0
1,18400279,0.920768,34830,0
1,18408276,0.921168,34408,0
1,18416272,0.921569,34384,0
1,18424269,0.921969,34605,0
1,18428854,0.922198,89395,1
1,18428855,0.922198,85127,1
1,18428856,0.922198,80647,1
1,18428857,0.922198,76194,1
1,18428858,0.922198,71692,1
1,18428859,0.922198,66934,1
1,18432265,0.922369,37858,0
1,18440262,0.922769,34217,0
1,18448259,0.923169,36430,0
1,18456255,0.923569,34271,0
1,18464252,0.92397,35636,0
1,18472249,0.92437,34822,0
1,18480245,0.92477,35383,0
1,18488242,0.92517,34263,0
1,18496239,0.92557,35787,0
1,18497027,0.92561,64167,1
1,18504235,0.92597,35609,0
1,18507418,0.92613,64830,1
1,18507419,0.92613,71524,1
1,18507420,0.92613,67031,1
1,18512232,0.926371,37414,0
1,18520229,0.926771,34378,0
1,18528225,0.927171,34844,0
1,18536222,0.927571,35880,0
1,18542221,0.927871,64374,1
1,18544218,0.927971,35279,0
1,18552215,0.928371,34405,0
1,18560212,0.928771,35023,0
1,18568208,0.929172,35597,0
1,18576205,0.929572,34265,0
1,18584202,0.929972,34894,0
1,18592198,0.930372,35787,0
1,18600195,0.930772,35765,0
1,18608192,0.931172,35634,0
1,18616188,0.931573,33915,0
1,18623228,0.931925,72251,1
1,18623229,0.931925,67694,1
1,18624185,0.931973,36372,0
1,18632182,0.932373,37847,0
1,18640023,0.932765,66554,1
1,18640178,0.932773,34395,0
1,18647452,0.933137,64966,1
1,18648175,0.933173,35071,0
1,18656171,0.933573,34474,0
1,18664168,0.933974,34757,0
1,18672165,0.934374,34828,0
1,18680161,0.934774,37696,0
1,18683634,0.934948,73839,1
1,18683635,0.934948,69233,1
1,18683636,0.934948,64681,1
1,18688158,0.935174,34892,0
1,18693384,0.935436,68402,1
1,18696155,0.935574,34466,0
1,18702168,0.935875,64523,1
1,18702173,0.935875,66199,1
1,18703252,0.935929,71547,1
1,18703253,0.935929,67814,1
1,18704151,0.935974,34127,0
1,18712148,0.936375,35380,0
1,18715414,0.936538,68294,1
1,18720145,0.936775,35352,0
1,18724144,0.936975,64644,1
1,18728141,0.937175,35108,0
1,18736138,0.937575,35061,0
1,18744135,0.937975,35615,0
1,18752131,0.938375,34248,0
1,18760128,0.938775,35748,0
1,18768125,0.939176,34399,0
1,18776121,0.939576,35498,0
1,18784118,0.939976,35054,0
1,18792114,0.940376,37794,0
1,18800111,0.940776,35183,0
1,18800568,0.940799,66661,1
1,18808108,0.941176,35222,0
1,18809874,0.941265,70040,1
1,18809875,0.941265,65392,1
1,18815501,0.941546,66062,1
1,18816104,0.941577,34758,0
1,18824101,0.941977,35272,0
1,18831097,0.942327,64591,1
1,18832098,0.942377,34490,0
1,18840094,0.942777,41840,0
1,18844635,0.943004,76290,1
1,18844636,0.943004,72004,1
1,18844637,0.943004,67442,1
1,18848091,0.943177,37251,0
1,18855319,0.943539,68842,1
1,18855320,0.943539,64226,1
1,18856088,0.943577,35673,0
1,18857610,0.943654,64613,1
1,18864084,0.943978,35465,0
1,18872081,0.944378,34771,0
1,18880078,0.944778,36315,0
1,18888074,0.945178,36668,0
1,18896071,0.945578,35485,0
1,18904067,0.945978,34553,0
1,18912064,0.946379,35978,0
1,18915944,0.946573,68719,1
1,18920061,0.946779,36866,0
1,18923948,0.946973,64842,1
1,18928057,0.947179,36418,0
1,18936054,0.947579,35542,0
1,18938410,0.947697,75631,1
1,18938411,0.947697,71147,1
1,18938412,0.947697,66395,1
1,18944051,0.947979,36823,0
1,18952047,0.948379,37082,0
1,18960044,0.948779,34395,0
1,18968041,0.94918,35918,0
1,18976037,0.94958,34702,0
1,18984034,0.94998,34712,0
1,18992031,0.95038,35124,0
1,18996628,0.95061,64187,1
1,19000027,0.95078,35060,0
1,19000911,0.950825,67397,1
1,19008024,0.95118,34601,0
1,19016020,0.951581,35115,0
1,19024017,0.951981,34244,0
1,19032014,0.952381,36746,0
1,19040010,0.952781,35769,0
1,19048007,0.953181,39397,0
1,19056004,0.953581,35108,0
1,19064000,0.953982,36670,0
1,19071997,0.954382,35564,0
1,19072623,0.954413,64604,1
1,19076568,0.95461,68633,1
1,19079994,0.954782,37077,0
1,19087990,0.955182,35653,0
1,19095987,0.955582,34401,0
1,19103984,0.955982,35129,0
1,19111980,0.956383,36926,0
1,19113649,0.956466,67029,1
1,19119977,0.956783,34090,0
1,19127974,0.957183,34921,0
1,19132076,0.957388,67767,1
1,19135970,0.957583,35548,0
1,19143967,0.957983,34583,0
1,19149246,0.958247,67063,1
1,19151963,0.958383,36041,0
1,19159960,0.958783,34762,0
1,19167957,0.959184,37311,0
1,19175953,0.959584,35252,0
1,19183950,0.959984,35983,0
1,19191947,0.960384,35047,0
1,19199943,0.960784,35280,0
1,19200934,0.960834,65271,1
1,19207940,0.961184,35408,0
1,19215937,0.961585,35691,0
1,19223588,0.961967,77404,1
1,19223589,0.961968,72764,1
1,19223590,0.961968,68384,1
1,19223933,0.961985,35390,0
1,19231930,0.962385,34892,0
1,19239927,0.962785,37381,0
1,19247923,0.963185,35464,0
1,19255920,0.963585,34831,0
1,19263916,0.963986,34066,0
1,19264759,0.964028,68255,1
1,19271913,0.964386,35768,0
1,19277690,0.964675,64903,1
1,19279910,0.964786,34915,0
1,19287906,0.965186,35422,0
1,19295903,0.965586,36159,0
1,19300858,0.965834,67473,1
1,19303900,0.965986,36103,0
1,19309323,0.966258,64392,1
1,19311896,0.966387,34966,0
1,19313569,0.96647,69450,1
1,19313570,0.96647,64995,1
1,19319893,0.966787,36181,0
1,19327890,0.967187,37036,0
1,19335886,0.967587,37835,0
1,19343883,0.967987,36321,0
1,19351880,0.968387,34308,0
1,19359876,0.968787,35084,0
1,19367873,0.969188,36986,0
1,19369791,0.969284,68184,1
1,19375870,0.969588,35303,0
1,19383866,0.969988,36402,0
1,19390860,0.970338,66515,1
1,19391863,0.970388,34911,0
1,19399859,0.970788,35699,0
1,19404895,0.97104,67527,1
1,19407856,0.971188,35840,0
1,19415853,0.971589,35527,0
1,19423849,0.971989,35956,0
1,19425041,0.972048,84829,1
1,19425042,0.972048,80428,1
1,19425043,0.972049,75820,1
1,19425044,0.972049,71263,1
1,19425045,0.972049,66825,1
1,19431846,0.972389,35423,0
1,19439843,0.972789,36390,0
1,19447839,0.973189,35582,0
1,19455836,0.973589,34825,0
1,19463833,0.97399,37155,0
1,19471829,0.97439,35256,0
1,19476509,0.974624,64502,1
1,19476510,0.974624,65613,1
1,19476511,0.974624,70561,1
1,19476512,0.974624,70709,1
1,19476513,0.974624,67742,1
1,19476514,0.974624,67513,1
1,19476515,0.974624,67561,1
1,19476516,0.974624,64184,1
1,19476517,0.974624,64681,1
1,19479826,0.97479,35171,0
1,19486205,0.975109,66536,1
1,19487823,0.97519,34853,0
1,19495819,0.97559,35022,0
1,19503816,0.97599,35109,0
1,19511812,0.976391,37207,0
1,19517799,0.97669,66238,1
1,19519809,0.976791,35990,0
1,19520655,0.976833,67595,1
1,19527806,0.977191,36086,0
1,19535802,0.977591,35160,0
1,19539636,0.977783,65713,1
1,19539637,0.977783,66357,1
1,19539638,0.977783,68068,1
1,19539639,0.977783,64594,1
1,19543799,0.977991,34726,0
1,19551796,0.978391,35348,0
1,19559792,0.978791,34874,0
1,19567789,0.979192,34467,0
1,19575088,0.979557,68184,1
1,19575786,0.979592,35671,0
1,19583782,0.979992,34471,0
1,19591779,0.980392,35125,0
1,19599776,0.980792,35888,0
1,19607772,0.981192,34457,0
1,19615769,0.981593,39263,0
1,19620011,0.981805,65738,1
1,19623765,0.981993,34852,0
1,19627026,0.982156,72370,1
1,19627027,0.982156,67902,1
1,19629209,0.982265,66008,1
1,19629210,0.982265,65636,1
1,19631762,0.982393,35403,0
1,19639759,0.982793,36477,0
1,19647755,0.983193,36708,0
1,19655752,0.983593,35315,0
1,19658057,0.983709,71774,1
1,19658058,0.983709,67223,1
1,19661531,0.983883,69604,1
1,19661532,0.983883,65105,1
1,19663749,0.983994,37014,0
1,19665829,0.984098,68963,1
1,19665830,0.984098,64275,1
1,19666963,0.984154,71715,1
1,19666964,0.984154,67097,1
1,19671745,0.984394,34929,0
1,19674959,0.984555,70710,1
1,19674960,0.984555,76311,1
1,19674961,0.984555,71620,1
1,19674962,0.984555,67095,1
1,19675514,0.984582,70591,1
1,19675515,0.984582,66039,1
1,19679742,0.984794,34394,0
1,19684625,0.985038,67926,1
1,19687739,0.985194,35266,0
1,19695735,0.985594,35256,0
1,19703732,0.985994,35665,0
1,19711729,0.986395,34886,0
1,19719725,0.986795,36118,0
1,19727722,0.987195,34404,0
1,19735719,0.987595,36995,0
1,19738687,0.987744,69566,1
1,19738688,0.987744,64920,1
1,19740970,0.987858,74653,1
1,19740971,0.987858,70135,1
1,19740972,0.987858,65629,1
1,19743715,0.987995,35052,0
1,19751712,0.988395,35134,0
1,19759708,0.988795,34737,0
1,19767705,0.989196,35088,0
1,19775702,0.989596,37406,0
1,19779305,0.989776,68652,1
1,19781662,0.989894,73038,1
1,19781663,0.989894,68384,1
1,19783698,0.989996,34273,0
1,19790694,0.990346,67826,1
1,19791695,0.990396,35095,0
1,19792177,0.99042,65363,1
1,19799692,0.990796,34914,0
1,19807688,0.991196,34350,0
1,19813004,0.991462,78223,1
1,19813005,0.991463,73494,1
1,19813006,0.991463,68946,1
1,19813007,0.991463,64558,1
1,19815685,0.991597,35560,0
1,19823682,0.991997,35544,0
1,19826352,0.99213,64268,1
1,19831678,0.992397,35254,0
1,19831852,0.992406,67447,1
1,19839675,0.992797,35015,0
1,19847672,0.993197,34953,0
1,19848554,0.993241,68040,1
1,19855668,0.993597,39171,0
1,19861787,0.993904,67644,1
1,19863665,0.993998,35875,0
1,19871661,0.994398,36346,0
1,19879658,0.994798,35528,0
1,19887655,0.995198,35578,0
1,19895651,0.995598,36480,0
1,19903648,0.995998,34058,0
1,19911645,0.996399,39303,0
1,19919641,0.996799,34120,0
1,19927638,0.997199,35672,0
1,19935635,0.997599,36179,0
1,19943631,0.997999,34488,0
1,19950077,0.998322,64337,1
1,19951628,0.998399,34554,0
1,19954333,0.998535,70356,1
1,19954334,0.998535,78762,1
1,19954335,0.998535,74277,1
1,19954336,0.998535,69736,1
1,19954337,0.998535,65331,1
1,19959625,0.9988,36481,0
1,19967621,0.9992,35297,0
1,19975618,0.9996,35805,0
1,19983615,1.0,35417,0
2,0,0.0,34975,0
2,7996,0.0004,35347,0
2,15993,0.0008,34142,0
2,23989,0.0012,34951,0
2,26928,0.001348,63572,1
2,29338,0.001468,64585,1
2,31986,0.001601,38719,0
2,33647,0.001684,64466,1
2,39983,0.002001,36185,0
2,42027,0.002103,66969,1
2,47979,0.002401,34559,0
2,55976,0.002801,34188,0
2,63973,0.003201,34156,0
2,66163,0.003311,64109,1
2,70188,0.003512,74476,1
2,70189,0.003512,70034,1
2,70190,0.003512,65433,1
2,71969,0.003601,35146,0
2,79966,0.004002,35902,0
2,87963,0.004402,35888,0
2,95959,0.004802,34770,0
2,99985,0.005003,66189,1
2,103956,0.005202,35968,0
2,111953,0.005602,35775,0
2,119949,0.006002,38475,0
2,127946,0.006403,36139,0
2,134044,0.006708,65341,1
2,135942,0.006803,34823,0
2,143939,0.007203,34425,0
2,151936,0.007603,34529,0
2,159932,0.008003,36452,0
2,167929,0.008403,34426,0
2,175926,0.008804,36335,0
2,177300,0.008872,64630,1
2,179212,0.008968,64327,1
2,183922,0.009204,38117,0
2,188752,0.009445,69302,1
2,188753,0.009445,64981,1
2,191919,0.009604,35082,0
2,199916,0.010004,36985,0
2,202914,0.010154,66043,1
2,207912,0.010404,36159,0
2,215909,0.010804,35729,0
2,223906,0.011204,34621,0
2,228958,0.011457,81276,1
2,228959,0.011457,77040,1
2,228960,0.011457,72447,1
2,228961,0.011457,67783,1
2,228962,0.011457,63300,1
2,228965,0.011458,70382,1
2,228966,0.011458,77535,1
2,228967,0.011458,79735,1
2,228968,0.011458,86903,1
2,228969,0.011458,82254,1
2,228970,0.011458,77789,1
2,228971,0.011458,73852,1
2,228972,0.011458,69320,1
2,228973,0.011458,64611,1
2,231902,0.011605,36336,0
2,236990,0.011859,64524,1
2,239899,0.012005,36534,0
2,247895,0.012405,37015,0
2,249487,0.012485,74077,1
2,249488,0.012485,69443,1
2,249489,0.012485,64966,1
2,255892,0.012805,35407,0
2,263889,0.013205,40035,0
2,271885,0.013605,36390,0
2,279882,0.014006,35479,0
2,287879,0.014406,34765,0
2,290550,0.014539,69849,1
2,290551,0.014539,65479,1
2,292640,0.014644,65732,1
2,295875,0.014806,34599,0
2,303872,0.015206,35818,0
2,311869,0.015606,34773,0
2,319865,0.016006,35265,0
2,327862,0.016407,35678,0
2,328549,0.016441,64595,1
2,335859,0.016807,36461,0
2,343855,0.017207,35221,0
2,351852,0.017607,35707,0
2,359849,0.018007,35549,0
2,367647,0.018397,65158,1
2,367845,0.018407,35663,0
2,375842,0.018808,35823,0
2,379590,0.018995,64036,1
2,383838,0.019208,35383,0
2,390759,0.019554,69212,1
2,390760,0.019554,64707,1
2,391835,0.019608,35677,0
2,399832,0.020008,36215,0
2,407828,0.020408,35989,0
2,415825,0.020808,36908,0
2,418256,0.02093,75149,1
2,418257,0.02093,70641,1
2,418258,0.02093,66068,1
2,423822,0.021208,34372,0
2,431818,0.021609,35310,0
2,439815,0.022009,35643,0
2,447812,0.022409,35904,0
2,455808,0.022809,35522,0
2,463805,0.023209,34712,0
2,471802,0.023609,34654,0
2,473670,0.023703,67444,1
2,476142,0.023827,63843,1
2,479798,0.02401,34710,0
2,487795,0.02441,35109,0
2,495791,0.02481,34750,0
2,503788,0.02521,36546,0
2,511785,0.02561,35997,0
2,519781,0.02601,34482,0
2,527008,0.026372,65007,1
2,527778,0.026411,35063,0
2,535775,0.026811,35742,0
2,538985,0.026971,69518,1
2,538986,0.026971,64941,1
2,543771,0.027211,34119,0
2,551768,0.027611,36519,0
2,559765,0.028011,34226,0
2,567761,0.028411,35201,0
2,571673,0.028607,64235,1
2,571674,0.028607,67061,1
2,571675,0.028607,67089,1
2,571676,0.028607,72630,1
2,571677,0.028607,76509,1
2,571678,0.028607,77715,1
2,571679,0.028607,81752,1
2,571680,0.028607,87298,1
2,571681,0.028607,82720,1
2,571682,0.028608,79649,1
2,571683,0.028608,79553,1
2,571684,0.028608,77536,1
2,571685,0.028608,75471,1
2,571686,0.028608,74799,1
2,571687,0.028608,76386,1
2,571688,0.028608,75590,1
2,571689,0.028608,78835,1
2,571690,0.028608,74794,1
2,571691,0.028608,73377,1
2,571692,0.028608,69010,1
2,571693,0.028608,64495,1
2,575758,0.028812,41164,0
2,583755,0.029212,35077,0
2,591751,0.029612,34240,0
2,599748,0.030012,34807,0
2,607744,0.030412,34637,0
2,612628,0.030657,140315,1
2,612629,0.030657,136478,1
2,612630,0.030657,132377,1
2,612631,0.030657,128220,1
2,612632,0.030657,123999,1
2,612633,0.030657,119791,1
2,612634,0.030657,115790,1
2,612635,0.030657,111793,1
2,612636,0.030657,107671,1
2,612637,0.030657,103352,1
2,612638,0.030657,99137,1
2,612639,0.030657,94688,1
2,612640,0.030657,90423,1
2,612641,0.030657,86494,1
2,612642,0.030657,82045,1
2,612643,0.030657,78021,1
2,612644,0.030657,74050,1
2,612645,0.030657,69919,1
2,612646,0.030657,65894,1
2,615741,0.030812,36072,0
2,622248,0.031138,65096,1
2,623738,0.031212,34432,0
2,631490,0.0316,64470,1
2,631734,0.031613,36482,0
2,639731,0.032013,36869,0
2,647728,0.032413,36053,0
2,655724,0.032813,35564,0
2,663721,0.033213,35064,0
2,671718,0.033613,35798,0
2,679714,0.034014,36196,0
2,687711,0.034414,35230,0
2,695708,0.034814,37467,0
2,703704,0.035214,34416,0
2,711701,0.035614,35835,0
2,719698,0.036014,38009,0
2,727694,0.036415,35739,0
2,732366,0.036648,69381,1
